iso_alpha3,country,state,district,region_type,population,whostandard,natstandard,pm2.5_2020,lyl_rel_to_who_2020,lyl_rel_to_nat_stan_2020,lml_rel_to_who_2020,lml_rel_to_nat_stan_2020,ldl_rel_to_who_stan_2020,ldl_rel_to_nat_stan_2020
IND,India,Uttar Pradesh,Prayagraj,Predominantly Rural,5300685,5,40,91.709602,8.4975414,5.0675411,101.97,60.81,3101.6,1849.65
IND,India,Bihar,Buxar,Predominantly Rural,1918179,5,40,92.047295,8.5306349,5.1006351,102.37,61.21,3113.68,1861.73
IND,India,Madhya Pradesh,Morena,Predominantly Rural,2149962,5,40,92.067352,8.5326004,5.1026006,102.39,61.23,3114.4,1862.45
IND,India,Haryana,Mewat,Predominantly Rural,1184542,5,40,92.726288,8.5971756,5.1671758,103.17,62.01,3137.97,1886.02
IND,India,Haryana,Sonipat,Predominantly Rural,1596917,5,40,92.737144,8.5982399,5.1682401,103.18,62.02,3138.36,1886.41
IND,India,Bihar,Darbhanga,Predominantly Rural,4499968,5,40,92.776848,8.6021309,5.1721306,103.23,62.07,3139.78,1887.83
IND,India,Uttar Pradesh,Aligarh,Predominantly Rural,4066742,5,40,93.322548,8.6556101,5.2256098,103.87,62.71,3159.3,1907.35
IND,India,Uttar Pradesh,Farrukhabad,Predominantly Rural,2069836,5,40,93.387413,8.6619673,5.231967,103.94,62.78,3161.62,1909.67
IND,India,Uttar Pradesh,Gonda,Predominantly Rural,3731959,5,40,93.714516,8.6940222,5.2640224,104.33,63.17,3173.32,1921.37
IND,India,Uttar Pradesh,Hardoi,Predominantly Rural,4486682,5,40,94.746506,8.7951574,5.3651581,105.54,64.38,3210.23,1958.28
IND,India,Bihar,Sheohar,Predominantly Rural,1257103,5,40,94.820961,8.80245399999999,5.3724542,105.63,64.47,3212.9,1960.95
IND,India,Uttar Pradesh,Kaushambi,Predominantly Rural,2927145,5,40,94.961327,8.8162107,5.3862104,105.79,64.63,3217.92,1965.97
IND,India,Uttar Pradesh,Kanpur Dehat,Predominantly Rural,1945637,5,40,95.147285,8.8344336,5.4044337,106.01,64.85,3224.57,1972.62
IND,India,Uttar Pradesh,Etah,Predominantly Rural,1938023,5,40,95.344864,8.8537959999999991,5.4237962,106.25,65.09,3231.64,1979.69
IND,India,Uttar Pradesh,Ghaziabad,Predominantly Urban,3801640,5,40,95.362946,8.8555689,5.4255686,106.27,65.11,3232.28,1980.33
IND,India,Rajasthan,Dhaulpur,Predominantly Rural,1330309,5,40,95.451309,8.8642282,5.4342284,106.37,65.21,3235.44,1983.49
IND,India,Madhya Pradesh,Bhind,Predominantly Rural,1877254,5,40,95.646599,8.8833666,5.4533668,106.6,65.44,3242.43,1990.48
IND,India,Uttar Pradesh,Auraiya,Predominantly Rural,1566434,5,40,95.753052,8.8937988,5.463799,106.73,65.57,3246.24,1994.29
IND,India,Uttar Pradesh,Kannauj,Predominantly Rural,1823641,5,40,96.024719,8.9204226,5.4904227,107.05,65.89,3255.95,2004
IND,India,Uttar Pradesh,Kushinagar,Predominantly Rural,3900413,5,40,96.46489,8.9635592,5.5335588,107.56,66.4,3271.7,2019.75
IND,India,Bihar,Samastipur,Predominantly Rural,4809318,5,40,96.503189,8.9673128,5.5373125,107.61,66.45,3273.07,2021.12
IND,India,Bihar,Purba Champaran,Predominantly Rural,5729187,5,40,96.591736,8.9759903,5.54599,107.71,66.55,3276.24,2024.29
IND,India,Uttar Pradesh,Basti,Predominantly Rural,2356792,5,40,96.661041,8.9827814,5.5527821,107.79,66.63,3278.72,2026.77
IND,India,Uttar Pradesh,Bhadohi,Predominantly Rural,1715122,5,40,97.036613,9.0195875,5.5895877,108.24,67.08,3292.15,2040.2
IND,India,Uttar Pradesh,Fatehpur,Predominantly Rural,2907707,5,40,97.172905,9.0329447,5.6029449,108.4,67.24,3297.02,2045.07
IND,India,Uttar Pradesh,Hathras,Predominantly Rural,1663333,5,40,97.595291,9.074338,5.6443381,108.89,67.73,3312.13,2060.18
IND,India,Bihar,Vaishali,Predominantly Rural,3922829,5,40,97.781441,9.0925808,5.662581,109.11,67.95,3318.79,2066.84
IND,India,Bihar,Saran,Predominantly Rural,4519484,5,40,97.788063,9.0932302,5.6632304,109.12,67.96,3319.03,2067.08
IND,India,Uttar Pradesh,Ballia,Predominantly Rural,3575961,5,40,97.927032,9.1068487,5.6768489,109.28,68.12,3324,2072.05
IND,India,Uttar Pradesh,Sant Kabir Nagar,Predominantly Rural,1606593,5,40,98.245209,9.138031,5.7080307,109.66,68.5,3335.38,2083.43
IND,India,Uttar Pradesh,Barabanki,Predominantly Rural,4197191,5,40,98.37693,9.150939,5.7209396,109.81,68.65,3340.09,2088.14
IND,India,Uttar Pradesh,Varanasi,Predominantly Urban,3968740,5,40,98.430603,9.1561995,5.7261992,109.87,68.71,3342.01,2090.06
IND,India,Haryana,Palwal,Predominantly Rural,851751,5,40,98.714851,9.1840553,5.7540555,110.21,69.05,3352.18,2100.23
IND,India,Uttar Pradesh,Mathura,Predominantly Rural,2803670,5,40,98.790657,9.1914845,5.7614846,110.3,69.14,3354.89,2102.94
IND,India,Uttar Pradesh,Faizabad,Predominantly Rural,2108945,5,40,98.881493,9.200386,5.7703862,110.4,69.24,3358.14,2106.19
IND,India,Uttar Pradesh,Mainpuri,Predominantly Rural,2061709,5,40,99.104988,9.2222891,5.7922888,110.67,69.51,3366.14,2114.19
IND,India,Uttar Pradesh,Ghazipur,Predominantly Rural,3968634,5,40,99.38044,9.2492828,5.819283,110.99,69.83,3375.99,2124.04
IND,India,Bihar,Muzaffarpur,Predominantly Rural,5414457,5,40,99.587181,9.2695436,5.8395438,111.23,70.07,3383.38,2131.43
IND,India,Uttar Pradesh,Sultanpur,Predominantly Rural,2428994,5,40,99.682404,9.2788754,5.8488755,111.35,70.19,3386.79,2134.84
IND,India,Uttar Pradesh,Gorakhpur,Predominantly Rural,4629466,5,40,99.874321,9.2976837,5.8676839,111.57,70.41,3393.65,2141.7
IND,India,Uttar Pradesh,Ambedkar Nagar,Predominantly Rural,2637051,5,40,99.92234,9.3023891,5.8723893,111.63,70.47,3395.37,2143.42
IND,India,Haryana,Faridabad,Predominantly Urban,2392427,5,40,99.957634,9.3058481,5.8758478,111.67,70.51,3396.63,2144.68
IND,India,Uttar Pradesh,Kanpur Nagar,Predominantly Urban,5015159,5,40,100.36091,9.3453684,5.9153686,112.14,70.98,3411.06,2159.11
IND,India,Uttar Pradesh,Etawah,Predominantly Rural,1722128,5,40,100.53739,9.3626642,5.9326644,112.35,71.19,3417.37,2165.42
IND,India,Uttar Pradesh,Mau,Predominantly Rural,3081699,5,40,101.01575,9.409544,5.9795442,112.91,71.75,3434.48,2182.53
IND,India,Uttar Pradesh,Deoria,Predominantly Rural,3422563,5,40,101.10543,9.4183321,5.9883323,113.02,71.86,3437.69,2185.74
IND,India,Uttar Pradesh,Rae Bareli,Predominantly Rural,2704315,5,40,101.22408,9.4299603,5.9999604,113.16,72,3441.94,2189.99
IND,India,Haryana,Gurugram,Predominantly Urban,1710435,5,40,101.42251,9.4494057,6.0194058,113.39,72.23,3449.03,2197.08
IND,India,Uttar Pradesh,Gautam Buddha Nagar,Predominantly Urban,2550000,5,40,101.46358,9.4534311,6.0234313,113.44,72.28,3450.5,2198.55
IND,India,Uttar Pradesh,Amethi,Predominantly Rural,2803122,5,40,101.5645,9.4633207,6.0333209,113.56,72.4,3454.11,2202.16
IND,India,Uttar Pradesh,Firozabad,Predominantly Rural,3461926,5,40,101.77518,9.4839668,6.053967,113.81,72.65,3461.65,2209.7
IND,India,Uttar Pradesh,Azamgarh,Predominantly Rural,4408605,5,40,101.90131,9.4963284,6.0663285,113.96,72.8,3466.16,2214.21
IND,India,Uttar Pradesh,Lucknow,Predominantly Urban,5048642,5,40,101.976,9.5036478,6.073648,114.04,72.88,3468.83,2216.88
IND,India,Uttar Pradesh,Unnao,Predominantly Rural,3427155,5,40,102.00343,9.5063362,6.0763359,114.08,72.92,3469.81,2217.86
IND,India,Uttar Pradesh,Pratapgarh,Predominantly Rural,3541337,5,40,102.30995,9.536375,6.1063752,114.44,73.28,3480.78,2228.83
IND,India,Uttar Pradesh,Agra,Predominantly Urban,4165381,5,40,102.94719,9.5988245,6.1688247,115.19,74.03,3503.57,2251.62
IND,India,Bihar,Siwan,Predominantly Rural,3741558,5,40,103.88951,9.6911726,6.2611723,116.29,75.13,3537.28,2285.33
IND,India,Uttar Pradesh,Jaunpur,Predominantly Rural,4981493,5,40,104.30213,9.7316084,6.3016086,116.78,75.62,3552.04,2300.09
IND,India,Bihar,Gopalganj,Predominantly Rural,2939120,5,40,106.67434,9.9640856,6.5340853,119.57,78.41,3636.89,2384.94
IND,India,NCT of Delhi,NCT of Delhi,Predominantly Urban,17656193,5,40,107.60463,10.055254,6.6252537,120.66,79.5,3670.17,2418.22
